utt_id,spk_id,path,duration_sec,sample_rate,num_channels,text_id,transcript,source_split,gender,role
BAC009S0192W0216,S0192,wav/S0192/BAC009S0192W0216.wav,5.098,16000,1,W0216,加强 对 个人 境外 投资 的 监管 力度,train,1,bonus_train
BAC009S0192W0234,S0192,wav/S0192/BAC009S0192W0234.wav,5.6059375,16000,1,W0234,促 人 促进 个人 境外 直接 投资 发展,train,1,bonus_train
BAC009S0192W0387,S0192,wav/S0192/BAC009S0192W0387.wav,6.7780625,16000,1,W0387,孙 杨 继续 保持 中长 距离 自由 泳 世界 领先 地位,train,1,bonus_val
BAC009S0192W0160,S0192,wav/S0192/BAC009S0192W0160.wav,3.959,16000,1,W0160,不 妨 将 时间 折回 到 今年,train,1,bonus_val
BAC009S0192W0425,S0192,wav/S0192/BAC009S0192W0425.wav,4.738,16000,1,W0425,搜狐 娱乐 讯 据 台湾 媒体 报道,train,1,bonus_val
BAC009S0124W0197,S0124,wav/S0124/BAC009S0124W0197.wav,3.28,16000,1,W0197,但 一 个 不 容 忽视 的 现实 却是,train,1,enroll
BAC009S0124W0160,S0124,wav/S0124/BAC009S0124W0160.wav,3.9509375,16000,1,W0160,较 上月 上升 十一 个 百分点,train,1,enroll
BAC009S0124W0212,S0124,wav/S0124/BAC009S0124W0212.wav,3.616125,16000,1,W0212,中原 地产 研究 部 总监 张大 伟 表示,train,1,enroll
BAC009S0124W0483,S0124,wav/S0124/BAC009S0124W0483.wav,6.26225,16000,1,W0483,破获 各类 侵 财 性 案件 两千 六百零三 起,train,1,identification_test
BAC009S0124W0306,S0124,wav/S0124/BAC009S0124W0306.wav,2.944125,16000,1,W0306,可以 通过 断骨 再 续 进行 矫正,train,1,identification_test
BAC009S0124W0400,S0124,wav/S0124/BAC009S0124W0400.wav,3.28,16000,1,W0400,绝 不 是 说 我们 中国 的 教练 不 行,train,1,identification_test
BAC009S0124W0165,S0124,wav/S0124/BAC009S0124W0165.wav,4.324125,16000,1,W0165,造成 了 全国 土地 成交 明显 下调,train,1,identification_test
BAC009S0124W0194,S0124,wav/S0124/BAC009S0124W0194.wav,2.944125,16000,1,W0194,如果 按照 平常 测算,train,1,verification_dev
BAC009S0124W0361,S0124,wav/S0124/BAC009S0124W0361.wav,4.771,16000,1,W0361,这个 家族 已经 诞生 了 两位 奥运 冠军 和一 位 奥运 亚军,train,1,verification_dev
BAC009S0124W0171,S0124,wav/S0124/BAC009S0124W0171.wav,3.7740625,16000,1,W0171,平均 溢价 率 继续 上月 上升 走势,train,1,verification_dev
BAC009S0124W0129,S0124,wav/S0124/BAC009S0124W0129.wav,5.95,16000,1,W0129,北上 广深 四 个 一 线 城市 的 房价 环比 增幅 最 大,train,1,verification_test
BAC009S0124W0379,S0124,wav/S0124/BAC009S0124W0379.wav,3.2060625,16000,1,W0379,中国 田径 队 总 教练 冯 树勇 介绍,train,1,verification_test
BAC009S0124W0177,S0124,wav/S0124/BAC009S0124W0177.wav,3.094,16000,1,W0177,但 因为 挂牌 土地 明显 减少,train,1,verification_test
BAC009S0124W0491,S0124,wav/S0124/BAC009S0124W0491.wav,3.838875,16000,1,W0491,俩 男子 砸死 老人 卖掉 其 两岁 外孙,train,1,bonus_train
BAC009S0124W0365,S0124,wav/S0124/BAC009S0124W0365.wav,4.6589375,16000,1,W0365,刘 虹 的 世锦赛 女子 二十 公里 竞走 银牌 铜牌,train,1,bonus_train
BAC009S0124W0238,S0124,wav/S0124/BAC009S0124W0238.wav,4.2860625,16000,1,W0238,其 上述 住房 先 按 规定 计算 征收 房产 税,train,1,bonus_train
BAC009S0124W0130,S0124,wav/S0124/BAC009S0124W0130.wav,3.31,16000,1,W0130,与 一 线 城市 的 房价 大涨 相比,train,1,bonus_train
BAC009S0124W0298,S0124,wav/S0124/BAC009S0124W0298.wav,3.131125,16000,1,W0298,针对 韩国 政府 的 管制 政策,train,1,bonus_train
BAC009S0124W0395,S0124,wav/S0124/BAC009S0124W0395.wav,3.7641875,16000,1,W0395,在 中国 选手 走出 去 训练 的 过程 中,train,1,bonus_train
BAC009S0124W0340,S0124,wav/S0124/BAC009S0124W0340.wav,3.0190625,16000,1,W0340,但 不管 是 壮志 未 酬 的 李 金 哲,train,1,bonus_train
BAC009S0124W0121,S0124,wav/S0124/BAC009S0124W0121.wav,3.036,16000,1,W0121,达到 百分 之 六 点 三,train,1,bonus_train
BAC009S0124W0219,S0124,wav/S0124/BAC009S0124W0219.wav,3.392,16000,1,W0219,而 多 套房 房产 税 的 实施 后,train,1,bonus_val
BAC009S0124W0378,S0124,wav/S0124/BAC009S0124W0378.wav,2.943875,16000,1,W0378,但 在 中国 却 未能 取得 成功,train,1,bonus_val
BAC009S0124W0363,S0124,wav/S0124/BAC009S0124W0363.wav,7.0070625,16000,1,W0363,中国 选手 苏 欣悦 以 六十二 米 九零 排名 第 八,train,1,bonus_val
BAC009S0340W0266,S0340,wav/S0340/BAC009S0340W0266.wav,3.4289375,16000,1,W0266,从 备受 国民 追捧 的 外资 洋 牌,train,1,enroll
BAC009S0340W0150,S0340,wav/S0340/BAC009S0340W0150.wav,3.659,16000,1,W0150,某一 项目 难以 测算 未来 收益,train,1,enroll
BAC009S0340W0229,S0340,wav/S0340/BAC009S0340W0229.wav,6.146,16000,1,W0229,违反 了 股票 发现 价值 投资 价值 资源 合理 配置 的 初衷,train,1,enroll
BAC009S0340W0385,S0340,wav/S0340/BAC009S0340W0385.wav,3.5431875,16000,1,W0385,向 自己 的 偶像 皮特 伯格 学习,train,1,identification_test
BAC009S0340W0179,S0340,wav/S0340/BAC009S0340W0179.wav,2.0909375,16000,1,W0179,总价 一万 元,train,1,identification_test
BAC009S0340W0134,S0340,wav/S0340/BAC009S0340W0134.wav,2.237,16000,1,W0134,解决 投资 问题,train,1,identification_test
BAC009S0340W0384,S0340,wav/S0340/BAC009S0340W0384.wav,2.801,16000,1,W0384,比 上午 的 预赛 要 慢 一些,train,1,identification_test
BAC009S0340W0255,S0340,wav/S0340/BAC009S0340W0255.wav,4.642,16000,1,W0255,向上 海灯 泡 厂 提供 黑白 显像 管 成套 设备,train,1,verification_dev
BAC009S0340W0337,S0340,wav/S0340/BAC009S0340W0337.wav,4.484,16000,1,W0337,从而 能够 根据 审视 结果 优化 这些 流程,train,1,verification_dev
BAC009S0340W0227,S0340,wav/S0340/BAC009S0340W0227.wav,2.842875,16000,1,W0227,往往 容易 走 极端 行情,train,1,verification_dev
BAC009S0340W0363,S0340,wav/S0340/BAC009S0340W0363.wav,3.7939375,16000,1,W0363,之后 的 比赛 虽然 游 的 时候 感觉 挺好,train,1,verification_test
BAC009S0340W0129,S0340,wav/S0340/BAC009S0340W0129.wav,3.0110625,16000,1,W0129,滚存 下来 的 集体 奖金,train,1,verification_test
BAC009S0340W0186,S0340,wav/S0340/BAC009S0340W0186.wav,2.5089375,16000,1,W0186,南海 气象 局 用地,train,1,verification_test
BAC009S0340W0443,S0340,wav/S0340/BAC009S0340W0443.wav,4.255125,16000,1,W0443,位于 登陆 点 北部 城市 福州 水 漫 全城,train,1,bonus_train
BAC009S0340W0428,S0340,wav/S0340/BAC009S0340W0428.wav,3.827125,16000,1,W0428,搜狐 娱乐 讯 据 台湾 媒体 报道,train,1,bonus_train
BAC009S0340W0311,S0340,wav/S0340/BAC009S0340W0311.wav,4.557,16000,1,W0311,适应 新兴 产业 市场 化 竞争 比较 强 的 特点,train,1,bonus_train
BAC009S0340W0447,S0340,wav/S0340/BAC009S0340W0447.wav,4.1081875,16000,1,W0447,请假 条 上 写 着 快 忘 了 老公 长 啥 样 了,train,1,bonus_train
BAC009S0340W0482,S0340,wav/S0340/BAC009S0340W0482.wav,4.1179375,16000,1,W0482,最终 因为 分神 撞死 了 骑车 过路 的 老人,train,1,bonus_train
BAC009S0340W0445,S0340,wav/S0340/BAC009S0340W0445.wav,6.167,16000,1,W0445,史 上 最 不 忍 拒绝 请假 条 快 忘 了 老公 长 啥 样 了,train,1,bonus_train
BAC009S0340W0155,S0340,wav/S0340/BAC009S0340W0155.wav,4.243,16000,1,W0155,其 个人 承担 的 风险 或许 大于 收益,train,1,bonus_train
BAC009S0340W0136,S0340,wav/S0340/BAC009S0340W0136.wav,6.293,16000,1,W0136,事件 合伙 人 管理 则 是 根据 某一 事件 临时 组建 合伙 人,train,1,bonus_train
BAC009S0340W0419,S0340,wav/S0340/BAC009S0340W0419.wav,2.885,16000,1,W0419,找 不 到 合适 的 睡眠 角度,train,1,bonus_val
BAC009S0340W0207,S0340,wav/S0340/BAC009S0340W0207.wav,4.2750625,16000,1,W0207,对 上市 公司 将来 的 经营 发展 都 不 太好,train,1,bonus_val
BAC009S0340W0171,S0340,wav/S0340/BAC009S0340W0171.wav,3.68,16000,1,W0171,不 具备 实际 控制 力 的 郁 亮 管理 层,train,1,bonus_val
BAC009S0517W0244,S0517,wav/S0517/BAC009S0517W0244.wav,6.2070625,16000,1,W0244,违规 信 披 所 获 收益 远大 于 违规 支出,train,1,enroll
BAC009S0517W0227,S0517,wav/S0517/BAC009S0517W0227.wav,3.749,16000,1,W0227,这 是纯 粹 的 资金 池 产品,train,1,enroll
BAC009S0517W0373,S0517,wav/S0517/BAC009S0517W0373.wav,3.501,16000,1,W0373,这 也是 以 运动 员 的 身体 为重,train,1,enroll
BAC009S0517W0135,S0517,wav/S0517/BAC009S0517W0135.wav,7.064,16000,1,W0135,包括 房地 产 税法 在内 的 立法 任务 亮相 其中,train,1,identification_test
BAC009S0517W0365,S0517,wav/S0517/BAC009S0517W0365.wav,3.099875,16000,1,W0365,因为 我 以前 也是 运动 员,train,1,identification_test
BAC009S0517W0447,S0517,wav/S0517/BAC009S0517W0447.wav,3.275875,16000,1,W0447,而 她 的 儿子 小名 就叫 索尼,train,1,identification_test
BAC009S0517W0188,S0517,wav/S0517/BAC009S0517W0188.wav,4.2249375,16000,1,W0188,公司 的 风 控 部门 将 标准 提高,train,1,identification_test
BAC009S0517W0490,S0517,wav/S0517/BAC009S0517W0490.wav,4.816875,16000,1,W0490,车 上 女 司机 想 让 女 老人 让路,train,1,verification_dev
BAC009S0517W0448,S0517,wav/S0517/BAC009S0517W0448.wav,6.7109375,16000,1,W0448,妈妈 抱 着 娃 倒车 车门 没 关紧 孩子 掉落 砸伤,train,1,verification_dev
BAC009S0517W0316,S0517,wav/S0517/BAC009S0517W0316.wav,6.701875,16000,1,W0316,三人 因 涉嫌 过失 以 危险 方法 危害 公共 安全 罪 被 起诉,train,1,verification_dev
BAC009S0517W0208,S0517,wav/S0517/BAC009S0517W0208.wav,3.9240625,16000,1,W0208,主动 规避 一些 信托 项目 的 风险,train,1,verification_test
BAC009S0517W0216,S0517,wav/S0517/BAC009S0517W0216.wav,6.329125,16000,1,W0216,在目 前 近 六万 亿 的 信托 管理 资产 规模 里,train,1,verification_test
BAC009S0517W0285,S0517,wav/S0517/BAC009S0517W0285.wav,3.032,16000,1,W0285,从 二零一二 年底 开始,train,1,verification_test
BAC009S0517W0342,S0517,wav/S0517/BAC009S0517W0342.wav,3.4179375,16000,1,W0342,而 对于 目前 最 困难 的 问题,train,1,bonus_train
BAC009S0517W0376,S0517,wav/S0517/BAC009S0517W0376.wav,3.1579375,16000,1,W0376,明年 的 里约 奥运 等 着 他,train,1,bonus_train
BAC009S0517W0156,S0517,wav/S0517/BAC009S0517W0156.wav,4.868,16000,1,W0156,使 这种 低速 增长 态势 可能 延续,train,1,bonus_train
BAC009S0517W0467,S0517,wav/S0517/BAC009S0517W0467.wav,5.042,16000,1,W0467,蒋 某 被控 放火 罪 在朝 阳 法院 受审,train,1,bonus_train
BAC009S0517W0326,S0517,wav/S0517/BAC009S0517W0326.wav,4.2900625,16000,1,W0326,如果 坠落 可能 造成 人员 和 财物 的 伤害,train,1,bonus_train
BAC009S0517W0310,S0517,wav/S0517/BAC009S0517W0310.wav,3.3840625,16000,1,W0310,两班 次 实施 空中 避让,train,1,bonus_train
BAC009S0517W0256,S0517,wav/S0517/BAC009S0517W0256.wav,2.7309375,16000,1,W0256,我们 现有 这样 的 设备,train,1,bonus_train
BAC009S0517W0395,S0517,wav/S0517/BAC009S0517W0395.wav,3.1161875,16000,1,W0395,凭借 队员 之间 的 默契,train,1,bonus_train
BAC009S0517W0479,S0517,wav/S0517/BAC009S0517W0479.wav,2.928,16000,1,W0479,其 在 高速 公路 上 迷路,train,1,bonus_val
BAC009S0517W0291,S0517,wav/S0517/BAC009S0517W0291.wav,3.3000625,16000,1,W0291,苹果 手表 的 推出 让 他 觉得,train,1,bonus_val
BAC009S0517W0455,S0517,wav/S0517/BAC009S0517W0455.wav,4.36525,16000,1,W0455,到 学校 要 走 二十 分钟 还要 过 个 马路,train,1,bonus_val
BAC009S0194W0228,S0194,wav/S0194/BAC009S0194W0228.wav,4.3710625,16000,1,W0228,和 研发 以及 生产 处于 同等 重要 的 位置,train,1,enroll
BAC009S0194W0443,S0194,wav/S0194/BAC009S0194W0443.wav,5.6320625,16000,1,W0443,僵尸 车 小区 楼道 口 侧翻 五年 居民 欲 卖 废铁,train,1,enroll
BAC009S0194W0140,S0194,wav/S0194/BAC009S0194W0140.wav,3.267,16000,1,W0140,房东 发现 市场 行情 很好,train,1,enroll
BAC009S0194W0302,S0194,wav/S0194/BAC009S0194W0302.wav,4.152,16000,1,W0302,系统 会 自动 提示 是否 进入 平板 模式,train,1,identification_test
BAC009S0194W0416,S0194,wav/S0194/BAC009S0194W0416.wav,3.8361875,16000,1,W0416,他们 坐 在 海天 一色 的 黄色 沙滩 上,train,1,identification_test
BAC009S0194W0133,S0194,wav/S0194/BAC009S0194W0133.wav,3.862,16000,1,W0133,这次 降息 是 今年 的 第 四 次,train,1,identification_test
BAC009S0194W0370,S0194,wav/S0194/BAC009S0194W0370.wav,2.942875,16000,1,W0370,他 说 一切 都 以身 体 为重,train,1,identification_test
BAC009S0194W0248,S0194,wav/S0194/BAC009S0194W0248.wav,4.283,16000,1,W0248,不 超过 当年 销售 营业 收入 百分 之 一 的 部分,train,1,verification_dev
BAC009S0194W0143,S0194,wav/S0194/BAC009S0194W0143.wav,2.487,16000,1,W0143,这 套房 源 的 报价,train,1,verification_dev
BAC009S0194W0256,S0194,wav/S0194/BAC009S0194W0256.wav,3.0390625,16000,1,W0256,从 电动 车 到 智能 家居,train,1,verification_dev
BAC009S0194W0340,S0194,wav/S0194/BAC009S0194W0340.wav,3.161125,16000,1,W0340,掀起 全 世界 粉丝 的 热潮,train,1,verification_test
BAC009S0194W0456,S0194,wav/S0194/BAC009S0194W0456.wav,4.1328125,16000,1,W0456,蒋 庆 曰 同性 婚姻 合法 化 非同 小可,train,1,verification_test
BAC009S0194W0121,S0194,wav/S0194/BAC009S0194W0121.wav,3.03,16000,1,W0121,已经 开工 了 四百万 套,train,1,verification_test
BAC009S0194W0323,S0194,wav/S0194/BAC009S0194W0323.wav,4.7730625,16000,1,W0323,东风 日产 宣布 正式 推出 天籁 欧 冠 版 车型,train,1,bonus_train
BAC009S0194W0135,S0194,wav/S0194/BAC009S0194W0135.wav,3.6259375,16000,1,W0135,本 是 降低 购房 成本 的 好事,train,1,bonus_train
BAC009S0194W0482,S0194,wav/S0194/BAC009S0194W0482.wav,4.763875,16000,1,W0482,竟 向 十三 人 集资 诈骗 了 一千二百多 万人 民 币,train,1,bonus_train
BAC009S0194W0272,S0194,wav/S0194/BAC009S0194W0272.wav,4.861,16000,1,W0272,只有 百分 之 三 的 创业 者 拿 过 政府 的 补贴 或 基金,train,1,bonus_train
BAC009S0194W0214,S0194,wav/S0194/BAC009S0194W0214.wav,4.8869375,16000,1,W0214,目前 医药 行业 相关 政策 大部 分 已经 落地,train,1,bonus_train
BAC009S0194W0336,S0194,wav/S0194/BAC009S0194W0336.wav,4.037125,16000,1,W0336,那么 车辆 就 将 自动 进行 紧急 制动,train,1,bonus_train
BAC009S0194W0480,S0194,wav/S0194/BAC009S0194W0480.wav,3.4509375,16000,1,W0480,阿姨 是 浙江 丽水 供电 局 领导,train,1,bonus_train
BAC009S0194W0173,S0194,wav/S0194/BAC009S0194W0173.wav,5.299,16000,1,W0173,杨浦 区 的 一 幅 地块 吸引 了 上海 房地 产业 的 普遍 关注,train,1,bonus_train
BAC009S0194W0125,S0194,wav/S0194/BAC009S0194W0125.wav,5.097,16000,1,W0125,新 链 家中 原地 产 等 多家 房产 经纪 公司 透露,train,1,bonus_val
BAC009S0194W0179,S0194,wav/S0194/BAC009S0194W0179.wav,2.365,16000,1,W0179,上海 土地 市场,train,1,bonus_val
BAC009S0194W0424,S0194,wav/S0194/BAC009S0194W0424.wav,2.994875,16000,1,W0424,现场 男生 直呼 太 刺激,train,1,bonus_val
BAC009S0655W0446,S0655,wav/S0655/BAC009S0655W0446.wav,5.2739375,16000,1,W0446,一名 中年 女子 整日 赤身 裸体 在 村内 游走,train,1,enroll
BAC009S0655W0410,S0655,wav/S0655/BAC009S0655W0410.wav,5.1340625,16000,1,W0410,他 仍 大赞 对方 心 比 人美 力挺 到底,train,1,enroll
BAC009S0655W0381,S0655,wav/S0655/BAC009S0655W0381.wav,5.531,16000,1,W0381,乌洛 达兹 克 都 遗憾 不 敌 俄罗斯 选手 收获 银牌,train,1,enroll
BAC009S0655W0471,S0655,wav/S0655/BAC009S0655W0471.wav,5.828125,16000,1,W0471,广州 两千 村官 上交 护照 统一 保管 防 外逃,train,1,identification_test
BAC009S0655W0495,S0655,wav/S0655/BAC009S0655W0495.wav,4.32275,16000,1,W0495,六名 死者 遗体 已 被 送往 殡仪 馆,train,1,identification_test
BAC009S0655W0254,S0655,wav/S0655/BAC009S0655W0254.wav,7.411,16000,1,W0254,将 三 分 之二 的 产能 用于 特斯拉 电动 车 储 能 电池 制造,train,1,identification_test
BAC009S0655W0238,S0655,wav/S0655/BAC009S0655W0238.wav,6.817,16000,1,W0238,这 使得 因为 重组 而 产生 内幕 交易 的 可能 性 减少,train,1,identification_test
BAC009S0655W0424,S0655,wav/S0655/BAC009S0655W0424.wav,5.4199375,16000,1,W0424,音乐 录影带 二十六 日 一 推出,train,1,verification_dev
BAC009S0655W0425,S0655,wav/S0655/BAC009S0655W0425.wav,2.771,16000,1,W0425,立刻 掀起 话题,train,1,verification_dev
BAC009S0655W0187,S0655,wav/S0655/BAC009S0655W0187.wav,4.618,16000,1,W0187,虽然 得到 监管 部门 的有 力 推动,train,1,verification_dev
BAC009S0655W0196,S0655,wav/S0655/BAC009S0655W0196.wav,4.8050625,16000,1,W0196,加强 和 改进 最 低 生活 保障 工作,train,1,verification_test
BAC009S0655W0285,S0655,wav/S0655/BAC009S0655W0285.wav,5.2111875,16000,1,W0285,价格 分别 为 三千 美元 和 三五百 美元,train,1,verification_test
BAC009S0655W0135,S0655,wav/S0655/BAC009S0655W0135.wav,4.4469375,16000,1,W0135,在 方兴 的 绿色 科技 住宅 内,train,1,verification_test
BAC009S0655W0342,S0655,wav/S0655/BAC009S0655W0342.wav,3.7488125,16000,1,W0342,不 服输 的 劲头 又 上来 了,train,1,bonus_train
BAC009S0655W0171,S0655,wav/S0655/BAC009S0655W0171.wav,5.827,16000,1,W0171,人口 密集 刚 需 较大 是 其主 要 特点,train,1,bonus_train
BAC009S0655W0123,S0655,wav/S0655/BAC009S0655W0123.wav,3.952,16000,1,W0123,提供 健康 适用 高效 使用,train,1,bonus_train
BAC009S0655W0403,S0655,wav/S0655/BAC009S0655W0403.wav,3.6940625,16000,1,W0403,从 最近 几 届 世锦赛 的 成绩 看,train,1,bonus_train
BAC009S0655W0183,S0655,wav/S0655/BAC009S0655W0183.wav,4.1339375,16000,1,W0183,杨 红旭 也 在 微 博 发文 表示,train,1,bonus_train
BAC009S0655W0303,S0655,wav/S0655/BAC009S0655W0303.wav,3.639875,16000,1,W0303,带 出去 玩 不 是那 么 方便,train,1,bonus_train
BAC009S0655W0278,S0655,wav/S0655/BAC009S0655W0278.wav,4.97,16000,1,W0278,这个 超大 号 充电 宝 的 学名 是 能源 墙,train,1,bonus_train
BAC009S0655W0136,S0655,wav/S0655/BAC009S0655W0136.wav,4.013,16000,1,W0136,住宅 可 实现 绿色 低能 耗,train,1,bonus_train
BAC009S0655W0376,S0655,wav/S0655/BAC009S0655W0376.wav,5.057875,16000,1,W0376,乌洛 达兹 克 出生 于 一九八五 年 八月 八 日,train,1,bonus_val
BAC009S0655W0153,S0655,wav/S0655/BAC009S0655W0153.wav,5.343,16000,1,W0153,能够 直接 减轻 购房 者 的 购房 压力,train,1,bonus_val
BAC009S0655W0311,S0655,wav/S0655/BAC009S0655W0311.wav,3.4409375,16000,1,W0311,而 在国 内 众多 场合 中,train,1,bonus_val
BAC009S0040W0484,S0040,wav/S0040/BAC009S0040W0484.wav,4.1789375,16000,1,W0484,男孩 家长 与其 争吵 并发 生 冲突,train,0,enroll
BAC009S0040W0176,S0040,wav/S0040/BAC009S0040W0176.wav,4.076,16000,1,W0176,小米 科技 创始 人雷 军 却 郑重 发,train,0,enroll
BAC009S0040W0230,S0040,wav/S0040/BAC009S0040W0230.wav,3.051,16000,1,W0230,在 业绩 没 有 问题 的 情况 下,train,0,enroll
BAC009S0040W0329,S0040,wav/S0040/BAC009S0040W0329.wav,3.333,16000,1,W0329,目前 大约 有 二百多 员工,train,0,identification_test
BAC009S0040W0300,S0040,wav/S0040/BAC009S0040W0300.wav,4.5849375,16000,1,W0300,当时 我们 也 从政 府 部门 得到 了 很多 建议,train,0,identification_test
BAC009S0040W0483,S0040,wav/S0040/BAC009S0040W0483.wav,2.875,16000,1,W0483,还 将 其书 包 扣 着 不 给,train,0,identification_test
BAC009S0040W0244,S0040,wav/S0040/BAC009S0040W0244.wav,3.7169375,16000,1,W0244,另 一方面 是 港 交所 挖 墙脚,train,0,identification_test
BAC009S0040W0197,S0040,wav/S0040/BAC009S0040W0197.wav,4.0759375,16000,1,W0197,分别 产出 八十八 万 吨 九十四 万 吨,train,0,verification_dev
BAC009S0040W0198,S0040,wav/S0040/BAC009S0040W0198.wav,4.2889375,16000,1,W0198,由 平安 证券 保荐 的 广东 秋盛 资源,train,0,verification_dev
BAC009S0040W0125,S0040,wav/S0040/BAC009S0040W0125.wav,3.563,16000,1,W0125,雷 军 除了 是 小米 科技 创始 人,train,0,verification_dev
BAC009S0040W0193,S0040,wav/S0040/BAC009S0040W0193.wav,3.579,16000,1,W0193,二零零八 年 至 二零一二 年,train,0,verification_test
BAC009S0040W0293,S0040,wav/S0040/BAC009S0040W0293.wav,2.9050625,16000,1,W0293,当时 遇到 了 哪些 困难,train,0,verification_test
BAC009S0040W0344,S0040,wav/S0040/BAC009S0040W0344.wav,4.764875,16000,1,W0344,最 吸引 现场 观众 目光 的 是一 对 女子 拳手,train,0,verification_test
BAC009S0040W0364,S0040,wav/S0040/BAC009S0040W0364.wav,3.129125,16000,1,W0364,提升 自己 的 排名 和 积分,train,0,bonus_train
BAC009S0040W0285,S0040,wav/S0040/BAC009S0040W0285.wav,4.468,16000,1,W0285,而前 者 最终 选择 提前 了 一星 期 上映,train,0,bonus_train
BAC009S0040W0341,S0040,wav/S0040/BAC009S0040W0341.wav,4.8109375,16000,1,W0341,但 一 上来 马 无 愁 就 占据 了 场 上 主动 性,train,0,bonus_train
BAC009S0040W0163,S0040,wav/S0040/BAC009S0040W0163.wav,4.0,16000,1,W0163,因为 它 建立 在 了 很多 限定 条件 下,train,0,bonus_train
BAC009S0040W0212,S0040,wav/S0040/BAC009S0040W0212.wav,2.9000625,16000,1,W0212,多家 投行 均 向 记者 称,train,0,bonus_train
BAC009S0040W0450,S0040,wav/S0040/BAC009S0040W0450.wav,2.932125,16000,1,W0450,此 为 曲解 误读 新闻,train,0,bonus_train
BAC009S0040W0156,S0040,wav/S0040/BAC009S0040W0156.wav,3.373,16000,1,W0156,按照 目前 的 工艺 施工 条件,train,0,bonus_train
BAC009S0040W0476,S0040,wav/S0040/BAC009S0040W0476.wav,3.8300625,16000,1,W0476,给 公众 识别 带来 了 很大 的 困难,train,0,bonus_train
BAC009S0040W0332,S0040,wav/S0040/BAC009S0040W0332.wav,3.178,16000,1,W0332,称 公司 停业 整顿 一 个 月,train,0,bonus_val
BAC009S0040W0158,S0040,wav/S0040/BAC009S0040W0158.wav,3.08,16000,1,W0158,必然 墙面 开裂 空鼓,train,0,bonus_val
BAC009S0040W0456,S0040,wav/S0040/BAC009S0040W0456.wav,3.6181875,16000,1,W0456,便衣 背 着 包 在 西站 巡查,train,0,bonus_val
BAC009S0722W0299,S0722,wav/S0722/BAC009S0722W0299.wav,2.704125,16000,1,W0299,台 积 电 也 在 未雨 绸缪,train,0,enroll
BAC009S0722W0217,S0722,wav/S0722/BAC009S0722W0217.wav,2.875,16000,1,W0217,艾滋 病 多久 可以 检测 出,train,0,enroll
BAC009S0722W0257,S0722,wav/S0722/BAC009S0722W0257.wav,5.074,16000,1,W0257,不过 其 芯片 方面 的 代工 究竟 是 三星 还是 台 积 电,train,0,enroll
BAC009S0722W0415,S0722,wav/S0722/BAC009S0722W0415.wav,3.146,16000,1,W0415,没 想到 她 紧急 剖腹 产,train,0,identification_test
BAC009S0722W0274,S0722,wav/S0722/BAC009S0722W0274.wav,5.615,16000,1,W0274,尤其 是 在 高端 手机 市场 的 竞争 日趋 激烈,train,0,identification_test
BAC009S0722W0232,S0722,wav/S0722/BAC009S0722W0232.wav,6.12,16000,1,W0232,鼓励 有 资质 的 商业 保险 机构 经办 新农合 业务,train,0,identification_test
BAC009S0722W0167,S0722,wav/S0722/BAC009S0722W0167.wav,4.849,16000,1,W0167,而且 必须 通过 与 建行 合作 的 评估 机构 办理,train,0,identification_test
BAC009S0722W0479,S0722,wav/S0722/BAC009S0722W0479.wav,6.697,16000,1,W0479,北京 市 东城 区 人民 检察 院 对 庞 国钦 以 涉嫌 危险 驾驶 罪,train,0,verification_dev
BAC009S0722W0367,S0722,wav/S0722/BAC009S0722W0367.wav,7.291,16000,1,W0367,我们 的 外教 汤姆 阿什利 是 北京 奥运 会男 子帆 板 冠军,train,0,verification_dev
BAC009S0722W0248,S0722,wav/S0722/BAC009S0722W0248.wav,3.0820625,16000,1,W0248,新农合 报销 药品,train,0,verification_dev
BAC009S0722W0427,S0722,wav/S0722/BAC009S0722W0427.wav,3.5329375,16000,1,W0427,搜狐 娱乐 讯 六月 五 日 消息,train,0,verification_test
BAC009S0722W0405,S0722,wav/S0722/BAC009S0722W0405.wav,2.7580625,16000,1,W0405,将 正式 回归 碟 中 谍 五,train,0,verification_test
BAC009S0722W0130,S0722,wav/S0722/BAC009S0722W0130.wav,4.2539375,16000,1,W0130,对 购房 者 抵押 的 房屋 价值 进行 评估,train,0,verification_test
BAC009S0722W0159,S0722,wav/S0722/BAC009S0722W0159.wav,5.3090625,16000,1,W0159,要求 严格 遵守 反 垄断 法 等 法律 法规,train,0,bonus_train
BAC009S0722W0421,S0722,wav/S0722/BAC009S0722W0421.wav,2.1811875,16000,1,W0421,你 那边 还好 吗,train,0,bonus_train
BAC009S0722W0183,S0722,wav/S0722/BAC009S0722W0183.wav,5.191,16000,1,W0183,商业 银行 应当 承担 二手 房 评估 费用,train,0,bonus_train
BAC009S0722W0400,S0722,wav/S0722/BAC009S0722W0400.wav,3.244875,16000,1,W0400,以前 我们 有 时候 去 海外 比赛,train,0,bonus_train
BAC009S0722W0307,S0722,wav/S0722/BAC009S0722W0307.wav,5.3891875,16000,1,W0307,未见 原为 中电投 副总 经理 李 小 琳 的 名字,train,0,bonus_train
BAC009S0722W0459,S0722,wav/S0722/BAC009S0722W0459.wav,5.0920625,16000,1,W0459,庞 国钦 在东 城 法院 出庭 受审 昨天 上午,train,0,bonus_train
